Prod_year,Engine_volume,Mileage,Cylinders,Airbags,Manufacturer,Model,Category,Fuel_type,Gear_box_type,Drive_wheels,Doors,Color,Leather_interior,Wheel,Turbo
2014,2.5,126021.0,6.0,12,LEXUS,IS 250,Sedan,Petrol,Automatic,Rear,04-May,White,Yes,Left wheel,False
2007,1.5,0.0,4.0,4,TOYOTA,Prius,Hatchback,Hybrid,Automatic,Front,04-May,Sky blue,No,Left wheel,False
2011,3.0,273186.0,6.0,12,MERCEDES-BENZ,E 350,Sedan,Diesel,Automatic,Rear,04-May,White,Yes,Left wheel,False
2010,1.6,111280.0,4.0,4,HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2016,3.0,49499.0,6.0,0,MERCEDES-BENZ,GLE 350,Jeep,Petrol,Automatic,4x4,04-May,Silver,Yes,Left wheel,False
2013,1.8,70042.0,4.0,12,TOYOTA,Prius,Sedan,Hybrid,Variator,Front,04-May,Grey,No,Left wheel,False
2016,2.0,160931.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2007,4.8,248000.0,8.0,0,BMW,X5 X-Drive,Jeep,Petrol,Tiptronic,4x4,04-May,Black,Yes,Left wheel,False
2010,2.5,110571.0,4.0,10,TOYOTA,RAV 4 SPORT,Jeep,Petrol,Tiptronic,Front,04-May,Black,Yes,Left wheel,False
2012,4.4,0.0,8.0,12,BMW,X6,Jeep,Petrol,Automatic,4x4,04-May,White,Yes,Left wheel,False
2009,2.0,39031.0,4.0,4,DAEWOO,Lacetti,Sedan,Diesel,Automatic,Front,04-May,Blue,Yes,Left wheel,False
2015,2.0,59342.0,4.0,12,FORD,Focus se,Sedan,Petrol,Automatic,Front,04-May,White,No,Left wheel,False
2004,1.4,170000.0,4.0,4,NISSAN,March,Hatchback,Petrol,Automatic,Front,04-May,Yellow,No,Right-hand drive,False
2016,2.0,175912.0,4.0,0,HYUNDAI,Tucson,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2014,2.5,578493.0,4.0,12,FORD,Fusion,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2014,2.0,496592.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2002,1.8,324000.0,4.0,4,AUDI,A4,Sedan,Petrol,Tiptronic,4x4,04-May,Silver,Yes,Left wheel,True
2013,4.0,57554.0,6.0,12,TOYOTA,Tacoma,Sedan,Petrol,Automatic,4x4,04-May,Silver,Yes,Left wheel,False
2013,3.0,67646.0,6.0,8,BMW,128 M tech,Cabriolet,Petrol,Manual,Front,04-May,Black,Yes,Left wheel,False
2006,1.5,163000.0,4.0,6,RENAULT,Megane,Universal,Diesel,Manual,Front,04-May,White,No,Left wheel,True
2018,1.6,52000.0,4.0,4,HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,Red,Yes,Left wheel,False
2004,2.4,0.0,4.0,8,KIA,Sorento,Jeep,LPG,Manual,4x4,04-May,Black,Yes,Left wheel,False
1995,1.8,200000.0,4.0,2,MERCEDES-BENZ,C 180,Sedan,CNG,Manual,Rear,04-May,Silver,No,Left wheel,False
2013,2.0,107141.0,4.0,4,SSANGYONG,REXTON,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
1998,1.6,150000.0,4.0,4,OPEL,Astra,Hatchback,Petrol,Manual,Front,04-May,Black,No,Left wheel,False
2011,2.4,171200.0,4.0,8,KIA,Optima,Sedan,Hybrid,Automatic,Front,04-May,Black,No,Left wheel,False
2014,3.5,189800.0,6.0,12,MERCEDES-BENZ,C 300,Sedan,Petrol,Automatic,4x4,04-May,Red,Yes,Left wheel,False
2016,1.8,94602.0,4.0,12,TOYOTA,Corolla,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2006,1.3,0.0,4.0,4,HONDA,FIT,Hatchback,Petrol,Automatic,Front,04-May,Silver,No,Right-hand drive,False
2005,2.0,180000.0,4.0,8,NISSAN,X-Trail,Jeep,Petrol,Automatic,4x4,04-May,Golden,Yes,Right-hand drive,False
2016,2.0,26729.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2014,2.0,0.0,4.0,0,FORD,Fusion,Sedan,Hybrid,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2017,1.6,59974.0,4.0,12,NISSAN,Versa,Jeep,Petrol,Automatic,Front,04-May,Red,Yes,Left wheel,False
2010,2.0,40845.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,2.4,259934.0,4.0,0,HYUNDAI,Sonata,Sedan,Hybrid,Automatic,Front,04-May,Red,Yes,Left wheel,False
2018,1.3,2635.0,4.0,4,HONDA,FIT,Hatchback,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2018,2.0,18754.0,4.0,12,TOYOTA,CHR,Jeep,Petrol,Automatic,Front,04-May,Red,Yes,Left wheel,False
2014,2.5,97010.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2010,4.6,260771.0,8.0,0,LEXUS,GX 460,Jeep,Petrol,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2009,2.5,193614.0,4.0,0,FORD,Escape,Jeep,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2015,1.8,59179.0,4.0,4,HONDA,Civic,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2018,2.0,102934.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2015,2.0,600805.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Orange,Yes,Left wheel,False
2012,4.6,189704.0,8.0,0,LEXUS,GX 460,Jeep,Petrol,Automatic,4x4,04-May,Grey,Yes,Left wheel,False
2010,2.5,82111.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2012,1.5,59200.0,4.0,4,TOYOTA,Aqua,Hatchback,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2014,2.5,254230.0,4.0,12,TOYOTA,Camry,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2014,2.0,57590.0,4.0,12,HYUNDAI,Elantra,Hatchback,Petrol,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2010,4.4,119000.0,8.0,12,BMW,550,Sedan,Petrol,Tiptronic,Rear,04-May,Black,Yes,Left wheel,True
2010,2.0,229757.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2016,2.2,110170.0,4.0,4,SSANGYONG,REXTON,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
1994,1.8,555555.0,4.0,2,VOLKSWAGEN,Golf,Hatchback,Petrol,Manual,Front,04-May,Black,No,Left wheel,True
2009,3.0,166000.0,6.0,16,BMW,328,Coupe,Petrol,Tiptronic,Rear,02-Mar,Silver,Yes,Left wheel,False
2004,1.2,145000.0,4.0,0,NISSAN,March,Hatchback,CNG,Automatic,Front,04-May,Red,No,Right-hand drive,False
2013,1.6,160000.0,4.0,4,FORD,Fiesta,Sedan,Petrol,Tiptronic,Front,04-May,Black,Yes,Left wheel,False
2010,2.7,98164.0,4.0,4,SSANGYONG,REXTON,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2010,2.5,72364.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2005,1.3,230000.0,4.0,6,HONDA,FIT,Sedan,Petrol,Variator,Front,04-May,White,No,Right-hand drive,False
2016,2.0,518650.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Orange,Yes,Left wheel,False
2011,2.0,124718.0,4.0,4,SSANGYONG,REXTON,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2014,2.0,95000.0,4.0,12,BMW,X1 28Xdrive,Jeep,Petrol,Tiptronic,4x4,04-May,Grey,Yes,Left wheel,True
2001,2.0,121000.0,4.0,0,MITSUBISHI,Pajero IO,Jeep,Petrol,Manual,4x4,04-May,Golden,No,Left wheel,False
2008,3.0,150000.0,6.0,6,BMW,328,Coupe,Petrol,Automatic,Rear,02-Mar,White,Yes,Left wheel,False
2011,1.8,160000.0,4.0,6,TOYOTA,Prius,Sedan,Hybrid,Automatic,Front,04-May,White,No,Left wheel,False
2012,2.0,55521.0,4.0,4,KIA,Optima,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2013,2.0,91779.0,4.0,0,FORD,Fusion,Sedan,Petrol,Automatic,Front,04-May,Silver,No,Left wheel,False
2012,3.0,116722.0,6.0,12,MERCEDES-BENZ,C 300,Sedan,Petrol,Automatic,4x4,04-May,Silver,Yes,Left wheel,False
2013,1.5,79000.0,4.0,8,TOYOTA,Prius C,Hatchback,Hybrid,Automatic,Front,04-May,Grey,No,Left wheel,False
2015,1.8,43294.0,4.0,12,TOYOTA,Corolla,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,2.0,90815.0,4.0,4,CHEVROLET,Cruze,Sedan,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2017,1.6,92627.0,4.0,4,SSANGYONG,Actyon,Jeep,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2005,1.3,293940.0,4.0,2,MAZDA,Demio,Sedan,Petrol,Manual,Front,04-May,Blue,No,Right-hand drive,False
2011,1.8,172502.0,4.0,12,HYUNDAI,Elantra,Jeep,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2010,6.2,111274.0,8.0,12,CHEVROLET,Camaro,Coupe,Petrol,Automatic,Rear,02-Mar,Orange,Yes,Left wheel,False
2011,1.6,42211.0,4.0,4,HYUNDAI,Accent,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2011,1.8,102000.0,4.0,10,TOYOTA,Prius,Hatchback,Hybrid,Automatic,Front,04-May,Grey,No,Left wheel,False
2011,3.0,263000.0,6.0,12,BMW,X5,Jeep,Diesel,Tiptronic,4x4,04-May,Black,Yes,Left wheel,False
2012,1.6,112645.0,4.0,4,HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2011,1.6,90102.0,4.0,8,NISSAN,Juke,Jeep,Petrol,Tiptronic,Front,04-May,Black,Yes,Left wheel,True
2009,1.6,119806.0,4.0,4,CHEVROLET,Lacetti,Sedan,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2012,2.0,172800.0,4.0,8,TOYOTA,Camry,Sedan,Petrol,Automatic,Rear,04-May,White,Yes,Left wheel,False
2009,1.5,3200.0,5.0,6,TOYOTA,Prius,Sedan,Hybrid,Automatic,Front,>5,White,Yes,Left wheel,False
2012,2.0,78732.0,4.0,4,SSANGYONG,REXTON,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2014,1.4,131893.0,4.0,0,CHEVROLET,Volt,Hatchback,Hybrid,Automatic,Front,04-May,Brown,Yes,Left wheel,False
2011,1.8,140000.0,4.0,6,TOYOTA,Camry,Sedan,Petrol,Automatic,Front,04-May,White,No,Left wheel,False
2011,1.9,171000.0,4.0,2,VOLKSWAGEN,Caddy,Goods wagon,Diesel,Manual,Front,04-May,White,No,Left wheel,True
2014,1.6,83147.0,4.0,4,HYUNDAI,Elantra,Sedan,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2014,1.5,115000.0,4.0,2,HONDA,FIT,Sedan,Hybrid,Automatic,Front,04-May,Silver,No,Right-hand drive,False
1999,2.5,430000.0,4.0,1,FORD,Transit,Microbus,Diesel,Manual,Rear,04-May,White,No,Left wheel,True
2017,2.0,95251.0,4.0,4,HYUNDAI,Tucson,Jeep,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2005,1.3,178000.0,4.0,4,HONDA,FIT,Hatchback,Petrol,Variator,Front,04-May,Silver,No,Right-hand drive,False
2012,1.6,64160.0,4.0,4,HYUNDAI,Accent,Hatchback,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2015,1.4,59763.0,4.0,6,FIAT,500 Sport,Hatchback,Petrol,Manual,Front,02-Mar,Blue,Yes,Left wheel,False
2012,1.5,139005.0,4.0,12,TOYOTA,Prius C,Hatchback,Hybrid,Automatic,Front,04-May,Blue,No,Left wheel,False
1998,2.0,0.0,4.0,4,MERCEDES-BENZ,E 200,Sedan,Petrol,Automatic,Rear,04-May,Silver,Yes,Left wheel,False
2015,2.0,64003.0,4.0,12,MERCEDES-BENZ,C 300,Sedan,Petrol,Automatic,Rear,04-May,Silver,Yes,Left wheel,False
2011,3.0,120000.0,6.0,8,BMW,328,Sedan,Petrol,Tiptronic,Rear,04-May,Grey,Yes,Left wheel,False
2012,2.0,115412.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
1997,1.0,2888.0,4.0,2,NISSAN,Micra,Sedan,CNG,Manual,Front,02-Mar,Black,No,Left wheel,False
2015,1.8,38000.0,4.0,10,AUDI,A3 PREMIUM,Sedan,Petrol,Tiptronic,Front,04-May,Grey,Yes,Left wheel,True
2014,1.6,140000.0,4.0,4,HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2008,1.5,2700.0,4.0,6,TOYOTA,Prius,Sedan,Hybrid,Variator,Front,04-May,Brown,No,Left wheel,False
1996,2.0,23000.0,4.0,3,OPEL,Vectra,Sedan,CNG,Manual,Rear,04-May,Green,No,Left wheel,False
2008,4.7,218126.0,8.0,0,LEXUS,GX 470,Jeep,Petrol,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2011,3.5,170429.0,6.0,12,MERCEDES-BENZ,E 350,Coupe,Diesel,Automatic,Rear,02-Mar,Silver,Yes,Left wheel,False
2002,2.0,200000.0,6.0,0,CHRYSLER,PT Cruiser,Sedan,Petrol,Manual,Front,04-May,Silver,No,Left wheel,False
2013,1.5,100000.0,4.0,6,TOYOTA,Aqua,Hatchback,Hybrid,Variator,Front,04-May,White,No,Right-hand drive,False
2011,2.0,168166.0,4.0,12,DODGE,Caliber,Hatchback,Petrol,Automatic,Front,04-May,Orange,Yes,Left wheel,False
2008,2.0,53391.0,4.0,4,CHEVROLET,Captiva,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2013,2.0,53729.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2012,2.0,67000.0,4.0,12,KIA,Optima,Sedan,Petrol,Tiptronic,Front,04-May,Blue,Yes,Left wheel,False
2014,2.5,173490.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2010,1.6,180300.0,4.0,8,VOLVO,V50,Goods wagon,Diesel,Manual,Front,04-May,Black,No,Left wheel,True
2002,2.0,20000.0,4.0,6,VOLKSWAGEN,Jetta,Sedan,Petrol,Manual,Front,04-May,Black,No,Left wheel,False
2017,2.0,85532.0,4.0,4,HYUNDAI,Sonata,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2015,3.0,29469.0,6.0,12,MERCEDES-BENZ,C 400,Sedan,Petrol,Automatic,4x4,04-May,White,Yes,Left wheel,False
1995,2.0,237000.0,4.0,2,MERCEDES-BENZ,C 180,Sedan,CNG,Manual,Rear,04-May,Silver,No,Left wheel,False
2011,2.0,256175.0,4.0,4,SSANGYONG,REXTON,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,False
2010,2.0,153997.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2002,3.0,201000.0,6.0,8,LEXUS,RX 300,Jeep,Petrol,Automatic,4x4,04-May,Silver,Yes,Left wheel,True
2013,2.5,190549.0,4.0,12,TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Black,Yes,Left wheel,False
2014,2.5,160000.0,6.0,10,TOYOTA,Camry,Sedan,Petrol,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2016,2.2,111648.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2015,4.6,188078.0,8.0,0,LEXUS,GX 460,Jeep,Petrol,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2012,3.5,133000.0,6.0,12,MERCEDES-BENZ,E 350,Sedan,Petrol,Automatic,Rear,04-May,Black,Yes,Left wheel,False
2011,2.5,61805.0,4.0,4,HYUNDAI,H1,Pickup,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2014,2.4,78000.0,4.0,8,KIA,Optima,Sedan,Petrol,Tiptronic,Front,04-May,Black,Yes,Left wheel,False
2014,1.6,94640.0,4.0,8,FORD,Fiesta,Hatchback,Petrol,Tiptronic,Front,04-May,Red,Yes,Left wheel,False
2014,3.0,0.0,6.0,0,BMW,X5,Jeep,Diesel,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2010,3.5,180000.0,6.0,0,BMW,X6,Jeep,Petrol,Tiptronic,4x4,04-May,Black,Yes,Left wheel,True
2014,2.0,52197.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,Beige,Yes,Left wheel,False
2011,3.0,265000.0,5.0,10,NISSAN,Murano,Jeep,Petrol,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2016,2.0,270874.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2002,2.0,136000.0,4.0,2,MITSUBISHI,Airtrek,Universal,Petrol,Tiptronic,Front,04-May,Grey,No,Right-hand drive,False
2017,2.0,60659.0,4.0,12,HYUNDAI,Elantra,Sedan,Petrol,Tiptronic,Front,04-May,Black,No,Left wheel,False
2014,1.8,60400.0,4.0,6,HYUNDAI,Elantra se,Sedan,Petrol,Tiptronic,Front,04-May,White,No,Left wheel,False
2018,2.0,25850.0,4.0,12,TOYOTA,CHR,Jeep,Petrol,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2012,2.5,0.0,4.0,0,TOYOTA,Camry,Sedan,Petrol,Automatic,Front,04-May,Black,No,Left wheel,False
2005,2.2,11111.0,4.0,0,OPEL,Zafira,Minivan,Petrol,Automatic,Front,04-May,Silver,No,Left wheel,False
2014,2.0,33670.0,4.0,4,KIA,Optima,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2011,1.6,136292.0,4.0,4,HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2016,2.0,279787.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2014,1.8,107200.0,4.0,8,VOLKSWAGEN,Jetta,Sedan,Petrol,Automatic,Rear,04-May,White,Yes,Left wheel,False
2013,2.0,106675.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2008,3.2,158177.0,6.0,12,AUDI,A6 С6,Sedan,Petrol,Tiptronic,4x4,04-May,Grey,Yes,Right-hand drive,False
2013,2.0,166476.0,4.0,4,HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2013,1.2,86146.0,4.0,4,NISSAN,March,Hatchback,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2005,1.5,2000.0,4.0,2,NISSAN,Note,Sedan,LPG,Automatic,Front,04-May,Blue,No,Right-hand drive,False
2008,3.5,366869.0,6.0,12,MERCEDES-BENZ,ML 350,Jeep,Diesel,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2005,1.0,137000.0,4.0,4,TOYOTA,Vitz,Sedan,Petrol,Automatic,Front,04-May,Black,No,Right-hand drive,False
2004,1.3,160000.0,4.0,2,HONDA,FIT,Sedan,Petrol,Automatic,Front,04-May,Silver,No,Right-hand drive,False
2019,3.0,0.0,6.0,12,MERCEDES-BENZ,CLS 55 AMG,Coupe,Petrol,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2016,2.5,70400.0,4.0,10,TOYOTA,RAV 4,Jeep,Petrol,Automatic,4x4,04-May,Black,No,Left wheel,False
2011,3.0,270326.0,6.0,12,BMW,X5,Jeep,Diesel,Automatic,4x4,04-May,White,Yes,Left wheel,False
2013,2.4,150440.0,4.0,11,HYUNDAI,Santa FE,Jeep,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2012,5.7,0.0,8.0,12,DODGE,RAM,Sedan,Petrol,Automatic,Front,04-May,White,Yes,Left wheel,False
2014,2.5,106200.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2011,1.3,140000.0,4.0,10,HONDA,Insight,Hatchback,Hybrid,Automatic,Front,04-May,Blue,No,Left wheel,False
2011,3.0,144078.0,6.0,12,MERCEDES-BENZ,C 300,Sedan,Petrol,Automatic,Rear,04-May,Grey,Yes,Left wheel,False
2019,1.6,13000.0,4.0,4,HYUNDAI,Tucson,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2011,2.4,104000.0,4.0,10,HYUNDAI,Sonata LIMITED,Sedan,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2009,3.3,420550.0,6.0,12,TOYOTA,Highlander,Jeep,Hybrid,Automatic,4x4,04-May,Blue,Yes,Left wheel,False
2015,2.0,109336.0,4.0,12,LEXUS,NX 200,Jeep,Petrol,Automatic,4x4,04-May,Grey,Yes,Left wheel,False
2014,2.7,64994.0,4.0,12,TOYOTA,Tacoma,Jeep,Petrol,Automatic,Rear,04-May,Grey,Yes,Left wheel,False
2008,2.4,145567.0,4.0,10,TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Black,Yes,Left wheel,False
1997,1.7,200000.0,4.0,0,VAZ,2121 (Niva),Jeep,Petrol,Manual,4x4,02-Mar,Green,No,Left wheel,False
2014,1.4,65000.0,4.0,10,CHEVROLET,Volt,Hatchback,Plug-in Hybrid,Automatic,Front,04-May,Silver,No,Left wheel,False
2011,3.5,64496.0,6.0,12,MERCEDES-BENZ,E 350,Sedan,Diesel,Automatic,4x4,04-May,Blue,Yes,Left wheel,False
2009,1.6,75367.0,4.0,4,CHEVROLET,Cruze,Sedan,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2000,3.2,250000.0,4.0,8,MERCEDES-BENZ,ML 320,Jeep,CNG,Tiptronic,4x4,04-May,Green,Yes,Left wheel,False
1998,2.5,178000.0,6.0,5,BMW,525,Sedan,Petrol,Manual,Rear,04-May,Beige,Yes,Left wheel,False
2017,1.3,14665.0,4.0,4,HONDA,FIT,Hatchback,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2013,3.5,361603.0,6.0,12,LEXUS,RX 450,Jeep,Hybrid,Automatic,Front,04-May,Black,Yes,Left wheel,False
2013,2.5,125000.0,4.0,9,TOYOTA,Avalon,Sedan,Hybrid,Tiptronic,Front,04-May,White,Yes,Left wheel,False
2011,3.5,220323.0,6.0,12,MERCEDES-BENZ,ML 350,Jeep,Diesel,Automatic,4x4,04-May,Black,Yes,Left wheel,False
2014,2.0,62000.0,4.0,12,HYUNDAI,Sonata,Sedan,Petrol,Tiptronic,Front,04-May,White,Yes,Left wheel,True
2017,2.0,67365.0,4.0,4,HYUNDAI,Sonata,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2017,2.5,55000.0,6.0,12,TOYOTA,Camry,Sedan,Petrol,Automatic,Front,04-May,Black,Yes,Left wheel,False
2016,1.6,74509.0,4.0,6,HYUNDAI,Accent SE,Hatchback,Petrol,Automatic,Front,04-May,Blue,No,Left wheel,False
2000,4.4,217000.0,8.0,12,BMW,X5,Jeep,Petrol,Tiptronic,4x4,04-May,Black,Yes,Left wheel,False
2007,3.0,367000.0,6.0,7,MERCEDES-BENZ,Viano Ambiente,Minivan,Diesel,Tiptronic,Rear,04-May,Black,Yes,Left wheel,True
2015,2.0,509454.0,4.0,4,HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Orange,Yes,Left wheel,False
2016,2.5,129989.0,4.0,12,LEXUS,ES 350,Sedan,Hybrid,Automatic,Front,04-May,Grey,Yes,Left wheel,False
2017,1.6,74279.0,4.0,4,SSANGYONG,Actyon,Jeep,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2014,2.5,107483.0,4.0,4,HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2012,1.6,173576.0,4.0,0,NISSAN,Juke,Jeep,Petrol,Automatic,4x4,04-May,Red,Yes,Left wheel,False
2014,2.0,124493.0,4.0,0,FORD,Fusion,Sedan,Hybrid,Automatic,Front,04-May,White,Yes,Left wheel,False
2010,1.8,139813.4572263688,4.0,10,TOYOTA,Prius,Hatchback,Hybrid,Variator,Front,04-May,White,Yes,Left wheel,False
2012,2.0,2012.0,4.0,12,FORD,Focus,Hatchback,Petrol,Tiptronic,Front,04-May,Black,No,Left wheel,False
2011,4.6,160138.0,8.0,0,LEXUS,GX 460,Jeep,Petrol,Automatic,4x4,04-May,White,Yes,Left wheel,False
1988,1.2,189000.0,4.0,4,OPEL,Astra G,Universal,Petrol,Manual,Front,04-May,Blue,No,Left wheel,False
2014,2.0,143414.0,4.0,4,CHEVROLET,Captiva,Jeep,Diesel,Automatic,Front,04-May,White,Yes,Left wheel,False
2018,2.5,1358.0,4.0,12,TOYOTA,RAV 4,Jeep,Petrol,Tiptronic,4x4,04-May,Grey,No,Left wheel,False
2001,1.4,220000.0,4.0,2,HONDA,Civic,Hatchback,Petrol,Manual,Front,02-Mar,Golden,No,Left wheel,False
2013,2.5,87952.0,4.0,12,LEXUS,ES 350,Sedan,Hybrid,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2014,1.5,107000.0,4.0,12,TOYOTA,Prius C,Hatchback,Hybrid,Automatic,Front,04-May,White,No,Left wheel,False
2007,1.6,117771.0,4.0,4,HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2013,1.4,80000.0,4.0,8,CHEVROLET,Cruze,Sedan,Petrol,Automatic,Front,04-May,Silver,No,Left wheel,True
2017,2.0,70880.0,4.0,12,MERCEDES-BENZ,E 300,Sedan,Petrol,Automatic,Rear,04-May,Silver,Yes,Left wheel,False
2013,2.4,20000.0,2.0,4,HYUNDAI,Sonata,Sedan,Hybrid,Tiptronic,Front,04-May,Black,No,Right-hand drive,True
2013,1.5,197000.0,4.0,2,FORD,Focus SE,Hatchback,Petrol,Manual,Front,04-May,Black,Yes,Left wheel,False
2014,1.5,130000.0,3.0,2,HONDA,FIT,Hatchback,Hybrid,Automatic,Front,04-May,Silver,No,Right-hand drive,False
2015,2.4,135730.0,4.0,0,HYUNDAI,Sonata,Sedan,Hybrid,Automatic,Front,04-May,Silver,Yes,Left wheel,False
2010,3.0,45000.0,6.0,14,HYUNDAI,Veracruz,Jeep,Diesel,Automatic,Front,04-May,Black,Yes,Left wheel,True
2014,2.5,398069.0,4.0,12,TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Black,Yes,Left wheel,False
1997,2.0,25000.0,4.0,2,VOLKSWAGEN,Golf,Hatchback,CNG,Manual,Front,04-May,Grey,No,Left wheel,False
